ImagePath,super_conf,super_class,sub_conf,sub_class,subtwo_conf,subtwo_class,Layer_1_ans,Layer_1_conf,Layer_2_ans,Layer_2_conf,Layer_3_ans,Layer_3_conf,Layer_1_True,Layer_2_True,Layer_3_True
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5AZ8DA-2-3.jpg,"['0.9999', '7.3630']","['CF', 'TFT']","['0.9994', '0.0004', '9.6128', '1.9133']","['NP', 'OP', 'UP', 'INT']","['0.9965', '0.0024', '0.0006', '0.0002', '7.6438']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'FIBER', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.9965,CF REPAIR FAIL,0.9994,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B5DS4Z1-1-3.jpg,"['0.9501', '0.0498']","['TFT', 'CF']","['0.9620', '0.0270', '0.0092', '0.0016']","['INT', 'OP', 'NP', 'UP']","['0.9683', '0.0143', '0.0041', '0.0031', '0.0027']","['GLASS BROKEN', 'CF DEFECT', 'POLYMER', 'GLASS CULLET', 'M1-ABNORMAL']",TFT,0.9501,INT,0.9683,GLASS BROKEN,0.9620,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B51D0AT-2-3.jpg,"['0.9999', '6.2530']","['TFT', 'CF']","['0.8159', '0.1806', '0.0033', '1.4733']","['OP', 'UP', 'NP', 'INT']","['0.5356', '0.4186', '0.0404', '0.0031', '0.0013']","['POLYMER', 'PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'GLASS CULLET']",TFT,0.9999,OP,0.5356,POLYMER,0.8159,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5CF1UT-1-3.jpg,"['0.9999', '1.2279']","['CF', 'TFT']","['0.9999', '2.2533', '5.2805', '4.2577']","['OP', 'UP', 'INT', 'NP']","['0.5228', '0.4681', '0.0088', '0.0001', '2.5436']","['POLYMER', 'GLASS CULLET', 'FIBER', 'LIGHT METAL', 'CF REPAIR FAIL']",CF,0.9999,OP,0.5228,POLYMER,0.9999,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B38N6WB-1-1.jpg,"['0.9901', '0.0098']","['TFT', 'CF']","['0.8802', '0.0832', '0.0229', '0.0134']","['NP', 'UP', 'INT', 'OP']","['0.5185', '0.2768', '0.1333', '0.0231', '0.0138']","['ESD', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E']",TFT,0.9901,NP,0.5185,ESD,0.8802,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B27R6MA-1-1.jpg,"['0.8263', '0.1736']","['CF', 'TFT']","['0.8602', '0.1206', '0.0190', '7.1697']","['UP', 'NP', 'OP', 'INT']","['0.4351', '0.1568', '0.1548', '0.0981', '0.0468']","['FIBER', 'LIGHT METAL', 'POLYMER', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T']",CF,0.8263,UP,0.4351,FIBER,0.8602,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B6138DJ-1-3.jpg,"['0.9999', '6.3953']","['TFT', 'CF']","['0.7985', '0.1295', '0.0718', '7.1786']","['UP', 'NP', 'OP', 'INT']","['0.5633', '0.2545', '0.1387', '0.0319', '0.0051']","['POLYMER', 'PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'M1-ABNORMAL']",TFT,0.9999,UP,0.5633,POLYMER,0.7985,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B4X02WE-1-3.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.9061', '0.0556', '0.0381', '1.8159']","['OP', 'NP', 'UP', 'INT']","['0.5857', '0.3788', '0.0270', '0.0068', '0.0006']","['FIBER', 'POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'GLASS CULLET']",TFT,0.9998,OP,0.5857,FIBER,0.9061,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5AY6RA-1-3.jpg,"['0.9999', '2.4889']","['CF', 'TFT']","['0.9999', '9.4536', '4.6250', '6.3758']","['OP', 'NP', 'UP', 'INT']","['0.9974', '0.0025', '1.1521', '1.2975', '1.2821']","['POLYMER', 'GLASS CULLET', 'FIBER', 'LIGHT METAL', 'CF DEFECT']",CF,0.9999,OP,0.9974,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B52E2GN-1-3.jpg,"['0.9999', '9.7563']","['CF', 'TFT']","['0.9995', '0.0004', '1.0430', '4.3703']","['UP', 'NP', 'OP', 'INT']","['0.9934', '0.0056', '0.0006', '0.0002', '1.7668']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'CF DEFECT', 'CF REPAIR FAIL', 'PV-HOLE-T']",CF,0.9999,UP,0.9934,PI SPOT-WITH PAR,0.9995,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5CW1PR-1-3.jpg,"['0.9996', '0.0003']","['TFT', 'CF']","['0.8574', '0.1184', '0.0239', '0.0001']","['UP', 'OP', 'NP', 'INT']","['0.3656', '0.3267', '0.2935', '0.0051', '0.0026']","['FIBER', 'PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'CF REPAIR FAIL']",TFT,0.9996,UP,0.3656,FIBER,0.8574,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B62X2HA-1-3.jpg,"['1.0', '1.5000']","['TFT', 'CF']","['0.9895', '0.0096', '0.0008', '1.4854']","['OP', 'NP', 'UP', 'INT']","['0.9737', '0.0226', '0.0028', '0.0005', '8.7376']","['POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'FIBER']",TFT,1.0,OP,0.9737,POLYMER,0.9895,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B4K83FQ-1-3.jpg,"['1.0', '2.0247']","['CF', 'TFT']","['0.9999', '1.1142', '6.9129', '2.5928']","['UP', 'OP', 'NP', 'INT']","['0.9999', '2.3081', '1.9282', '5.2463', '3.9027']","['LIGHT METAL', 'GLASS CULLET', 'PI SPOT-WITH PAR', 'CF DEFECT', 'CF PS DEFORMATION']",CF,1.0,UP,0.9999,LIGHT METAL,0.9999,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4TN2TV-1-2.jpg,"['0.9999', '4.1919']","['TFT', 'CF']","['0.9970', '0.0028', '8.8553', '6.0287']","['INT', 'NP', 'UP', 'OP']","['0.9995', '0.0002', '0.0001', '3.3322', '2.3332']","['GLASS BROKEN', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'ESD', 'PV-HOLE-T']",TFT,0.9999,INT,0.9995,GLASS BROKEN,0.9970,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B5DD4FP-1-3.jpg,"['0.9999', '1.1323']","['TFT', 'CF']","['0.9835', '0.0152', '0.0011', '3.2857']","['OP', 'UP', 'NP', 'INT']","['0.7998', '0.1975', '0.0016', '0.0008', '8.7712']","['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'PV-HOLE-T']",TFT,0.9999,OP,0.7998,POLYMER,0.9835,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B53U41R-1-3.jpg,"['0.9999', '1.3410']","['CF', 'TFT']","['0.9999', '9.0498', '2.1833', '2.8291']","['OP', 'UP', 'NP', 'INT']","['0.9733', '0.0265', '9.4489', '3.0358', '2.1094']","['GLASS CULLET', 'POLYMER', 'FIBER', 'LIGHT METAL', 'CF DEFECT']",CF,0.9999,OP,0.9733,GLASS CULLET,0.9999,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VE4QA-1-3.jpg,"['0.9999', '2.7241']","['CF', 'TFT']","['0.9999', '1.4958', '1.2521', '4.6771']","['NP', 'OP', 'INT', 'UP']","['0.8246', '0.1748', '0.0003', '6.2483', '8.2494']","['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'POLYMER', 'GLASS CULLET']",CF,0.9999,NP,0.8246,CF DEFECT,0.9999,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_BAX73QE-1-3.jpg,"['1.0', '4.8521']","['TFT', 'CF']","['0.9999', '5.1295', '2.2305', '3.2021']","['NP', 'UP', 'INT', 'OP']","['0.9998', '5.5506', '2.3314', '1.7867', '7.4825']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E', 'ESD']",TFT,1.0,NP,0.9998,M1-ABNORMAL,0.9999,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B3916EH-1-3.jpg,"['0.9999', '1.7298']","['CF', 'TFT']","['0.9956', '0.0027', '0.0015', '1.1862']","['UP', 'OP', 'NP', 'INT']","['0.9951', '0.0019', '0.0007', '0.0005', '0.0005']","['LIGHT METAL', 'PI SPOT-WITH PAR', 'CF DEFECT', 'POLYMER', 'GLASS CULLET']",CF,0.9999,UP,0.9951,LIGHT METAL,0.9956,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B61F7BJ-1-3.jpg,"['0.9999', '1.6851']","['TFT', 'CF']","['0.8218', '0.0890', '0.0884', '0.0006']","['UP', 'NP', 'OP', 'INT']","['0.7847', '0.1170', '0.0815', '0.0084', '0.0065']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'FIBER', 'M1-ABNORMAL']",TFT,0.9999,UP,0.7847,POLYMER,0.8218,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B4U77LL-1-5.jpg,"['0.9938', '0.0061']","['CF', 'TFT']","['0.9166', '0.0778', '0.0052', '0.0002']","['UP', 'NP', 'OP', 'INT']","['0.9314', '0.0392', '0.0257', '0.0010', '0.0009']","['PI SPOT-WITH PAR', 'CF DEFECT', 'CF REPAIR FAIL', 'POLYMER', 'CF PS DEFORMATION']",CF,0.9938,UP,0.9314,PI SPOT-WITH PAR,0.9166,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5AL63M-1-3.jpg,"['0.9999', '5.3959']","['TFT', 'CF']","['0.9861', '0.0122', '0.0015', '6.6454']","['UP', 'NP', 'OP', 'INT']","['0.9991', '0.0005', '0.0001', '0.0001', '3.1155']","['PI SPOT-WITH PAR', 'PV-HOLE-T', 'POLYMER', 'ITO-RESIDUE-T', 'M1-ABNORMAL']",TFT,0.9999,UP,0.9991,PI SPOT-WITH PAR,0.9861,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B5870GF-1-3.jpg,"['0.9850', '0.0149']","['TFT', 'CF']","['0.9944', '0.0036', '0.0018', '5.0179']","['INT', 'NP', 'OP', 'UP']","['0.9938', '0.0046', '0.0003', '0.0003', '0.0003']","['GLASS BROKEN', 'CF DEFECT', 'GLASS CULLET', 'ESD', 'M1-ABNORMAL']",TFT,0.9850,INT,0.9938,GLASS BROKEN,0.9944,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4T91GP-1-3.jpg,"['0.9999', '3.6668']","['TFT', 'CF']","['0.9999', '7.0239', '2.0256', '4.2703']","['INT', 'NP', 'OP', 'UP']","['0.9999', '3.5394', '4.6325', '2.9357', '2.2427']","['GLASS BROKEN', 'ESD', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'PV-HOLE-T']",TFT,0.9999,INT,0.9999,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B5DD9JA-1-3.jpg,"['0.9999', '1.0093']","['TFT', 'CF']","['0.9995', '0.0002', '0.0001', '3.6746']","['OP', 'NP', 'UP', 'INT']","['0.9993', '0.0005', '1.3794', '1.1439', '1.0126']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'FIBER', 'M1-ABNORMAL']",TFT,0.9999,OP,0.9993,POLYMER,0.9995,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B57U0NT-1-3.jpg,"['0.9999', '1.6906']","['TFT', 'CF']","['0.9271', '0.0499', '0.0229', '5.9570']","['OP', 'UP', 'NP', 'INT']","['0.9870', '0.0057', '0.0040', '0.0024', '0.0005']","['POLYMER', 'PV-HOLE-T', 'FIBER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL']",TFT,0.9999,OP,0.9870,POLYMER,0.9271,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B31N8JA-1-3.jpg,"['0.9999', '7.2898']","['CF', 'TFT']","['0.9993', '0.0005', '4.5834', '3.5966']","['NP', 'OP', 'UP', 'INT']","['0.8395', '0.1335', '0.0252', '0.0008', '0.0005']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'POLYMER', 'GLASS CULLET']",CF,0.9999,NP,0.8395,CF REPAIR FAIL,0.9993,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5DQ4UJ-1-3.jpg,"['0.9999', '2.5343']","['CF', 'TFT']","['0.9999', '1.0399', '9.5142', '3.3968']","['OP', 'NP', 'UP', 'INT']","['0.7682', '0.1736', '0.0579', '8.8113', '6.9569']","['POLYMER', 'GLASS CULLET', 'FIBER', 'LIGHT METAL', 'CF REPAIR FAIL']",CF,0.9999,OP,0.7682,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B52F1DL-1-3.jpg,"['0.9999', '2.2587']","['CF', 'TFT']","['0.9999', '5.7079', '1.7811', '4.6328']","['UP', 'NP', 'OP', 'INT']","['0.9998', '6.8654', '2.6822', '2.2196', '1.7539']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'CF DEFECT', 'CF REPAIR FAIL', 'FIBER']",CF,0.9999,UP,0.9998,PI SPOT-WITH PAR,0.9999,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B54U6JR-1-3.jpg,"['0.9988', '0.0011']","['CF', 'TFT']","['0.9470', '0.0523', '0.0004', '0.0001']","['NP', 'OP', 'UP', 'INT']","['0.5258', '0.2101', '0.1386', '0.1126', '0.0099']","['CF DEFECT', 'GLASS CULLET', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'POLYMER']",CF,0.9988,NP,0.5258,CF DEFECT,0.9470,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B5AR9JS-1-3.jpg,"['1.0', '3.1217']","['TFT', 'CF']","['0.9994', '0.0005', '5.2746', '8.1090']","['NP', 'OP', 'UP', 'INT']","['0.7185', '0.2715', '0.0086', '0.0009', '0.0001']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']",TFT,1.0,NP,0.7185,ITO-RESIDUE-T,0.9994,TFT,NP,ITO-RESIDUE-T
