ImagePath,Layer_1_True,Layer_1_ans,Layer_1_conf,Layer_2_True,Layer_2_ans,Layer_2_conf,Layer_3_True,Layer_3_ans,Layer_3_conf,sub_class,sub_conf,subtwo_class,subtwo_conf,super_class,super_conf
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B5578QP-1-3.jpg,CF,CF,0.9999,UP,NP,0.7689,PI SPOT-WITH PAR,CF REPAIR FAIL,0.9734,"['NP', 'UP', 'OP', 'INT']","['0.9734', '0.0235', '0.0030', '4.2773']","['CF REPAIR FAIL', 'CF DEFECT', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'GLASS CULLET']","['0.7689', '0.2022', '0.0205', '0.0062', '0.0014']","['CF', 'TFT']","['0.9999', '1.4598']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_813B5286C0EE-1-3.jpg,CF,CF,0.9999,OP,OP,0.3087,FIBER,FIBER,0.5653,"['OP', 'NP', 'UP', 'INT']","['0.5653', '0.4292', '0.0052', '9.5746']","['FIBER', 'CF REPAIR FAIL', 'CF DEFECT', 'POLYMER', 'GLASS CULLET']","['0.3087', '0.2589', '0.2112', '0.1673', '0.0466']","['CF', 'TFT']","['0.9999', '1.2204']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_H5E52FC-1-3.jpg,TFT,TFT,0.8971,UP,UP,0.7808,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.5874,"['UP', 'NP', 'OP', 'INT']","['0.5874', '0.3394', '0.0647', '0.0083']","['PI SPOT-WITH PAR', 'PV-HOLE-T', 'CF REPAIR FAIL', 'ITO-RESIDUE-T', 'ESD']","['0.7808', '0.0483', '0.0478', '0.0292', '0.0224']","['TFT', 'CF']","['0.8971', '0.1028']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B62W14J-1-5.jpg,CF,CF,0.9999,UP,NP,0.6488,PI SPOT-WITH PAR,CF REPAIR FAIL,0.6840,"['NP', 'UP', 'OP', 'INT']","['0.6840', '0.3145', '0.0014', '6.9655']","['CF REPAIR FAIL', 'PI SPOT-WITH PAR', 'CF DEFECT', 'POLYMER', 'FIBER']","['0.6488', '0.2933', '0.0573', '0.0002', '8.7354']","['CF', 'TFT']","['0.9999', '2.5386']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5CF1UT-1-3.jpg,CF,CF,1.0,OP,OP,0.9674,GLASS CULLET,GLASS CULLET,0.9948,"['OP', 'NP', 'UP', 'INT']","['0.9948', '0.0050', '5.8916', '8.6903']","['GLASS CULLET', 'POLYMER', 'CF REPAIR FAIL', 'FIBER', 'CF DEFECT']","['0.9674', '0.0209', '0.0079', '0.0021', '0.0011']","['CF', 'TFT']","['1.0', '4.7784']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5AZ8DA-2-3.jpg,CF,CF,0.9999,NP,NP,0.9734,CF REPAIR FAIL,CF REPAIR FAIL,0.9969,"['NP', 'OP', 'INT', 'UP']","['0.9969', '0.0030', '3.3544', '4.5774']","['CF REPAIR FAIL', 'CF DEFECT', 'GLASS CULLET', 'CF PS DEFORMATION', 'FIBER']","['0.9734', '0.0239', '0.0012', '0.0010', '0.0002']","['CF', 'TFT']","['0.9999', '5.3483']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5C89YB-1-3.jpg,CF,CF,0.9999,OP,OP,0.9938,POLYMER,POLYMER,0.9994,"['OP', 'NP', 'UP', 'INT']","['0.9994', '0.0004', '8.0490', '2.2279']","['POLYMER', 'FIBER', 'GLASS CULLET', 'PV-HOLE-T', 'CF REPAIR FAIL']","['0.9938', '0.0051', '0.0007', '7.0895', '6.3205']","['CF', 'TFT']","['0.9999', '3.2061']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VL6AA-1-3.jpg,CF,CF,0.9999,NP,NP,0.9544,CF PS DEFORMATION,CF PS DEFORMATION,0.9983,"['NP', 'OP', 'UP', 'INT']","['0.9983', '0.0016', '2.9290', '7.4638']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'M1-ABNORMAL']","['0.9544', '0.0427', '0.0016', '0.0010', '2.8309']","['CF', 'TFT']","['0.9999', '5.1113']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B58C02C-1-3.jpg,CF,CF,0.9999,NP,NP,0.7920,CF DEFECT,CF DEFECT,0.9872,"['NP', 'OP', 'UP', 'INT']","['0.9872', '0.0112', '0.0014', '3.8300']","['CF DEFECT', 'GLASS CULLET', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'LIGHT METAL']","['0.7920', '0.0799', '0.0663', '0.0591', '0.0014']","['CF', 'TFT']","['0.9999', '3.5751']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_BAVC81H-1-3.jpg,TFT,TFT,0.9999,UP,NP,0.3884,FIBER,PV-HOLE-T,0.6390,"['NP', 'UP', 'OP', 'INT']","['0.6390', '0.3333', '0.0274', '4.5449']","['PV-HOLE-T', 'FIBER', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E', 'POLYMER']","['0.3884', '0.3265', '0.1112', '0.1001', '0.0350']","['TFT', 'CF']","['0.9999', '1.1147']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B55P0BD-2-3.jpg,TFT,TFT,0.9988,OP,NP,0.7335,POLYMER,PV-HOLE-T,0.8132,"['NP', 'UP', 'OP', 'INT']","['0.8132', '0.1398', '0.0468', '4.4964']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'POLYMER', 'M1-ABNORMAL']","['0.7335', '0.0775', '0.0751', '0.0689', '0.0292']","['TFT', 'CF']","['0.9988', '0.0011']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B52E2VG-1-3.jpg,CF,CF,0.9999,UP,UP,0.9997,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9999,"['UP', 'NP', 'OP', 'INT']","['0.9999', '1.4302', '2.5025', '6.1045']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET']","['0.9997', '0.0002', '5.8842', '1.3774', '1.5127']","['CF', 'TFT']","['0.9999', '4.8521']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4RQ02L-1-3.jpg,TFT,TFT,1.0,INT,INT,0.9997,GLASS BROKEN,ESD,1.0,"['INT', 'NP', 'UP', 'OP']","['1.0', '1.0184', '2.5702', '9.4910']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF REPAIR FAIL']","['0.9997', '0.0002', '4.5385', '6.8617', '3.5764']","['TFT', 'CF']","['1.0', '2.3511']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5867PQ-1-1.jpg,TFT,TFT,0.9455,NP,NP,0.7215,AS-RESIDUE-E,AS-RESIDUE-E,0.9011,"['NP', 'OP', 'UP', 'INT']","['0.9011', '0.0550', '0.0436', '0.0001']","['AS-RESIDUE-E', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'LIGHT METAL', 'GLASS CULLET']","['0.7215', '0.0861', '0.0818', '0.0599', '0.0389']","['TFT', 'CF']","['0.9455', '0.0544']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B50Y62M-1-4.jpg,TFT,TFT,0.9999,INT,INT,0.9999,GLASS BROKEN,GLASS BROKEN,0.9999,"['INT', 'UP', 'NP', 'OP']","['0.9999', '6.3024', '3.4401', '8.1508']","['GLASS BROKEN', 'ESD', 'PV-HOLE-T', 'M1-ABNORMAL', 'POLYMER']","['0.9999', '6.2858', '1.6532', '1.0100', '3.0548']","['TFT', 'CF']","['0.9999', '2.8091']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B4S79HE-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.9311,ITO-RESIDUE-T,ITO-RESIDUE-T,0.9989,"['NP', 'UP', 'OP', 'INT']","['0.9989', '0.0010', '7.2335', '5.1628']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'CF PS DEFORMATION']","['0.9311', '0.0426', '0.0195', '0.0057', '0.0005']","['TFT', 'CF']","['0.9999', '5.6121']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4RR0TL-1-3.jpg,CF,CF,0.9999,OP,OP,0.8492,GLASS CULLET,GLASS CULLET,0.9796,"['OP', 'NP', 'UP', 'INT']","['0.9796', '0.0203', '4.8750', '1.9838']","['GLASS CULLET', 'POLYMER', 'CF DEFECT', 'CF REPAIR FAIL', 'FIBER']","['0.8492', '0.1240', '0.0126', '0.0097', '0.0021']","['CF', 'TFT']","['0.9999', '1.1536']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B54J2KF-1-3.jpg,TFT,TFT,1.0,INT,INT,0.9930,GLASS BROKEN,GLASS BROKEN,1.0,"['INT', 'UP', 'NP', 'OP']","['1.0', '5.3959', '5.2970', '5.2652']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'PV-HOLE-T', 'POLYMER']","['0.9930', '0.0069', '1.7002', '6.9531', '2.0935']","['TFT', 'CF']","['1.0', '5.0771']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4T91GP-1-3.jpg,TFT,TFT,0.9955,INT,INT,0.9993,GLASS BROKEN,GLASS BROKEN,0.9996,"['INT', 'NP', 'UP', 'OP']","['0.9996', '0.0003', '7.1799', '7.9356']","['GLASS BROKEN', 'ESD', 'CF DEFECT', 'GLASS CULLET', 'LIGHT METAL']","['0.9993', '0.0003', '0.0001', '0.0001', '1.9694']","['TFT', 'CF']","['0.9955', '0.0044']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5DP2SB-1-4.jpg,TFT,TFT,0.9999,NP,NP,0.9986,AS-RESIDUE-E,AS-RESIDUE-E,0.9999,"['NP', 'INT', 'OP', 'UP']","['0.9999', '2.0732', '5.3454', '7.9912']","['AS-RESIDUE-E', 'PV-HOLE-T', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'GLASS BROKEN']","['0.9986', '0.0012', '1.7342', '1.1092', '8.0136']","['TFT', 'CF']","['0.9999', '4.2947']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VE21B-2-3.jpg,CF,CF,0.9999,NP,NP,0.9982,CF PS DEFORMATION,CF PS DEFORMATION,0.9988,"['NP', 'OP', 'UP', 'INT']","['0.9988', '0.0011', '1.1256', '1.7042']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'FIBER']","['0.9982', '0.0010', '0.0006', '5.9207', '7.9171']","['CF', 'TFT']","['0.9999', '1.1645']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B55Q5DH-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.6681,ITO-RESIDUE-T,ITO-RESIDUE-T,0.9599,"['NP', 'UP', 'OP', 'INT']","['0.9599', '0.0398', '0.0001', '9.7960']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E']","['0.6681', '0.2084', '0.0593', '0.0529', '0.0084']","['TFT', 'CF']","['0.9999', '3.4567']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5AY5GF-1-3.jpg,TFT,TFT,0.9999,UP,NP,0.4084,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.8621,"['NP', 'UP', 'OP', 'INT']","['0.8621', '0.1367', '0.0009', '0.0001']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E']","['0.4084', '0.3433', '0.1986', '0.0406', '0.0022']","['TFT', 'CF']","['0.9999', '8.0347']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B4LP8XG-1-3.jpg,TFT,TFT,0.9999,UP,UP,0.7965,FIBER,FIBER,0.9998,"['UP', 'OP', 'INT', 'NP']","['0.9998', '9.8942', '3.0117', '1.9002']","['FIBER', 'PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'ESD']","['0.7965', '0.2014', '0.0018', '0.0001', '1.4748']","['TFT', 'CF']","['0.9999', '7.5847']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B59S53C-1-3.jpg,TFT,TFT,0.9998,NP,NP,0.8118,ITO-RESIDUE-T,ITO-RESIDUE-T,0.9981,"['NP', 'UP', 'OP', 'INT']","['0.9981', '0.0015', '0.0003', '2.4532']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']","['0.8118', '0.1237', '0.0604', '0.0019', '0.0009']","['TFT', 'CF']","['0.9998', '0.0001']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B5CV1FP-1-3.jpg,TFT,TFT,0.9997,OP,INT,0.4576,POLYMER,ESD,0.5989,"['INT', 'UP', 'NP', 'OP']","['0.5989', '0.2723', '0.1007', '0.0280']","['ESD', 'PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'CF REPAIR FAIL']","['0.4576', '0.3074', '0.0942', '0.0631', '0.0480']","['TFT', 'CF']","['0.9997', '0.0002']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5AL63M-1-3.jpg,TFT,TFT,0.9998,UP,UP,0.9008,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.5903,"['UP', 'NP', 'INT', 'OP']","['0.5903', '0.4068', '0.0024', '0.0002']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'ESD']","['0.9008', '0.0436', '0.0418', '0.0048', '0.0037']","['TFT', 'CF']","['0.9998', '0.0001']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B67F2UJ-1-4.jpg,TFT,TFT,0.9999,NP,NP,0.5789,AS-RESIDUE-E,AS-RESIDUE-E,0.9998,"['NP', 'OP', 'UP', 'INT']","['0.9998', '0.0001', '3.1297', '1.0446']","['AS-RESIDUE-E', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'CF PS DEFORMATION']","['0.5789', '0.3747', '0.0444', '0.0012', '0.0005']","['TFT', 'CF']","['0.9999', '1.0772']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_H5D72FJ-1-3.jpg,TFT,TFT,0.9984,UP,UP,0.9072,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9690,"['UP', 'NP', 'OP', 'INT']","['0.9690', '0.0239', '0.0043', '0.0027']","['PI SPOT-WITH PAR', 'ESD', 'FIBER', 'ITO-RESIDUE-T', 'CF PS DEFORMATION']","['0.9072', '0.0248', '0.0213', '0.0195', '0.0158']","['TFT', 'CF']","['0.9984', '0.0015']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5B774L-1-3.jpg,CF,CF,0.9999,OP,OP,0.8718,POLYMER,POLYMER,0.9999,"['OP', 'NP', 'INT', 'UP']","['0.9999', '2.0598', '2.0955', '1.4960']","['POLYMER', 'GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'CF DEFECT']","['0.8718', '0.1228', '0.0050', '0.0001', '4.0592']","['CF', 'TFT']","['0.9999', '3.4133']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B36C6FR-1-3.jpg,CF,CF,0.9999,NP,NP,0.6173,CF REPAIR FAIL,CF DEFECT,0.9982,"['NP', 'OP', 'INT', 'UP']","['0.9982', '0.0016', '2.1716', '1.4142']","['CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'CF PS DEFORMATION', 'POLYMER']","['0.6173', '0.3743', '0.0056', '0.0025', '6.1779']","['CF', 'TFT']","['0.9999', '4.9003']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B4S763A-1-3.jpg,TFT,TFT,0.9998,NP,NP,0.7803,M1-ABNORMAL,ITO-RESIDUE-T,0.8859,"['NP', 'UP', 'OP', 'INT']","['0.8859', '0.1095', '0.0045', '2.1780']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'POLYMER']","['0.7803', '0.1444', '0.0539', '0.0181', '0.0015']","['TFT', 'CF']","['0.9998', '0.0001']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B6197YQ-1-3.jpg,TFT,TFT,0.9948,UP,NP,0.6792,PI SPOT-WITH PAR,PV-HOLE-T,0.6560,"['NP', 'UP', 'INT', 'OP']","['0.6560', '0.1548', '0.1137', '0.0753']","['PV-HOLE-T', 'POLYMER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'ESD']","['0.6792', '0.1094', '0.0981', '0.0269', '0.0250']","['TFT', 'CF']","['0.9948', '0.0051']"
