ImagePath,super_conf,super_class,sub_conf,sub_class,subtwo_conf,subtwo_class,Layer_1_ans,Layer_1_conf,Layer_2_ans,Layer_2_conf,Layer_3_ans,Layer_3_conf,Layer_1_True,Layer_2_True,Layer_3_True
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5AZ8DA-2-3.jpg,"['1.0', '4.8346']","['CF', 'TFT']","['0.9998', '0.0001', '3.4529', '3.9287']","['NP', 'UP', 'OP', 'INT']","['0.9749', '0.0188', '0.0057', '0.0003', '5.5254']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'CF DEFECT', 'PI SPOT-WITH PAR', 'GLASS CULLET']",CF,1.0,NP,0.9749,CF REPAIR FAIL,0.9998,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B5DS4Z1-1-3.jpg,"['0.9999', '2.0754']","['TFT', 'CF']","['0.9999', '1.5280', '3.8861', '2.6356']","['INT', 'OP', 'NP', 'UP']","['0.9995', '0.0004', '3.1653', '1.2948', '1.7044']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'POLYMER', 'CF DEFECT']",TFT,0.9999,INT,0.9995,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B51D0AT-2-3.jpg,"['0.9999', '6.9960']","['TFT', 'CF']","['0.5096', '0.4853', '0.0050', '6.2985']","['OP', 'UP', 'NP', 'INT']","['0.6836', '0.3070', '0.0036', '0.0028', '0.0013']","['POLYMER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER']",TFT,0.9999,OP,0.6836,POLYMER,0.5096,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5CF1UT-1-3.jpg,"['1.0', '1.6645']","['CF', 'TFT']","['0.9896', '0.0103', '1.1127', '3.2821']","['OP', 'UP', 'NP', 'INT']","['0.8600', '0.1215', '0.0154', '0.0028', '2.4783']","['GLASS CULLET', 'LIGHT METAL', 'POLYMER', 'FIBER', 'CF REPAIR FAIL']",CF,1.0,OP,0.8600,GLASS CULLET,0.9896,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B38N6WB-1-1.jpg,"['0.9976', '0.0023']","['TFT', 'CF']","['0.5535', '0.2657', '0.1795', '0.0011']","['INT', 'UP', 'NP', 'OP']","['0.8450', '0.1296', '0.0131', '0.0065', '0.0036']","['ESD', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'GLASS BROKEN', 'ITO-RESIDUE-T']",TFT,0.9976,INT,0.8450,ESD,0.5535,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B27R6MA-1-1.jpg,"['0.9995', '0.0004']","['TFT', 'CF']","['0.9974', '0.0024', '4.0273', '2.8549']","['UP', 'NP', 'OP', 'INT']","['0.8199', '0.0496', '0.0347', '0.0345', '0.0289']","['POLYMER', 'LIGHT METAL', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'FIBER']",TFT,0.9995,UP,0.8199,POLYMER,0.9974,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B6138DJ-1-3.jpg,"['0.9999', '2.5089']","['TFT', 'CF']","['0.9193', '0.0780', '0.0024', '9.5938']","['UP', 'NP', 'OP', 'INT']","['0.4830', '0.3738', '0.0924', '0.0302', '0.0092']","['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'ITO-RESIDUE-T', 'PV-HOLE-T']",TFT,0.9999,UP,0.4830,PI SPOT-WITH PAR,0.9193,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B4X02WE-1-3.jpg,"['0.9997', '0.0002']","['TFT', 'CF']","['0.8468', '0.1470', '0.0059', '0.0002']","['OP', 'NP', 'UP', 'INT']","['0.8540', '0.1446', '0.0005', '0.0002', '0.0001']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'GLASS CULLET', 'FIBER']",TFT,0.9997,OP,0.8540,POLYMER,0.8468,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5AY6RA-1-3.jpg,"['0.9999', '3.8231']","['CF', 'TFT']","['0.9999', '2.8239', '5.6069', '2.1633']","['OP', 'NP', 'UP', 'INT']","['0.9664', '0.0313', '0.0021', '6.4487', '2.6162']","['POLYMER', 'GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,OP,0.9664,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B52E2GN-1-3.jpg,"['0.9999', '1.9185']","['CF', 'TFT']","['0.9999', '3.7394', '5.8090', '3.4247']","['UP', 'NP', 'OP', 'INT']","['0.9997', '0.0001', '2.2767', '2.0363', '7.7818']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'CF REPAIR FAIL', 'CF DEFECT', 'PV-HOLE-T']",CF,0.9999,UP,0.9997,PI SPOT-WITH PAR,0.9999,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5CW1PR-1-3.jpg,"['0.9999', '5.1935']","['TFT', 'CF']","['0.9936', '0.0038', '0.0024', '0.0001']","['UP', 'NP', 'OP', 'INT']","['0.4711', '0.3542', '0.1630', '0.0031', '0.0021']","['FIBER', 'PI SPOT-WITH PAR', 'POLYMER', 'M1-ABNORMAL', 'GLASS BROKEN']",TFT,0.9999,UP,0.4711,FIBER,0.9936,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B62X2HA-1-3.jpg,"['0.9999', '1.7053']","['TFT', 'CF']","['0.9406', '0.0581', '0.0007', '0.0004']","['OP', 'NP', 'UP', 'INT']","['0.7968', '0.1115', '0.0868', '0.0015', '0.0011']","['POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'GLASS CULLET']",TFT,0.9999,OP,0.7968,POLYMER,0.9406,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B4K83FQ-1-3.jpg,"['1.0', '1.6941']","['CF', 'TFT']","['0.9999', '1.6469', '6.2522', '1.5956']","['UP', 'OP', 'NP', 'INT']","['0.9999', '2.0910', '1.3934', '4.9650', '1.0048']","['LIGHT METAL', 'GLASS CULLET', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF DEFECT']",CF,1.0,UP,0.9999,LIGHT METAL,0.9999,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4TN2TV-1-2.jpg,"['1.0', '1.6306']","['TFT', 'CF']","['0.9999', '1.3031', '3.4100', '7.7204']","['INT', 'NP', 'OP', 'UP']","['0.9999', '3.2300', '3.1339', '2.1365', '6.9055']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'CF DEFECT']",TFT,1.0,INT,0.9999,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B5DD4FP-1-3.jpg,"['0.9999', '1.3887']","['TFT', 'CF']","['0.9884', '0.0102', '0.0009', '0.0003']","['OP', 'NP', 'UP', 'INT']","['0.9466', '0.0484', '0.0024', '0.0007', '0.0007']","['POLYMER', 'M1-ABNORMAL', 'FIBER', 'PV-HOLE-T', 'ITO-RESIDUE-T']",TFT,0.9999,OP,0.9466,POLYMER,0.9884,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B53U41R-1-3.jpg,"['1.0', '2.3874']","['CF', 'TFT']","['1.0', '2.3699', '6.6158', '3.7836']","['OP', 'UP', 'NP', 'INT']","['0.9985', '0.0014', '6.1338', '1.5940', '7.0403']","['GLASS CULLET', 'POLYMER', 'FIBER', 'LIGHT METAL', 'CF DEFECT']",CF,1.0,OP,0.9985,GLASS CULLET,1.0,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VE4QA-1-3.jpg,"['0.9999', '2.1017']","['CF', 'TFT']","['0.9999', '1.9432', '5.4766', '2.5106']","['NP', 'UP', 'OP', 'INT']","['0.9929', '0.0069', '7.8246', '4.3482', '1.0771']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'ESD']",CF,0.9999,NP,0.9929,CF REPAIR FAIL,0.9999,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_BAX73QE-1-3.jpg,"['1.0', '2.3212']","['TFT', 'CF']","['0.9988', '0.0011', '6.8888', '3.5116']","['NP', 'INT', 'UP', 'OP']","['0.9989', '0.0006', '0.0003', '8.0114', '7.8774']","['M1-ABNORMAL', 'GLASS BROKEN', 'ESD', 'CF DEFECT', 'CF PS DEFORMATION']",TFT,1.0,NP,0.9989,M1-ABNORMAL,0.9988,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B3916EH-1-3.jpg,"['1.0', '1.5304']","['CF', 'TFT']","['0.9989', '0.0006', '0.0003', '1.8826']","['UP', 'OP', 'NP', 'INT']","['0.9994', '0.0001', '0.0001', '9.5791', '7.5459']","['LIGHT METAL', 'FIBER', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'CF REPAIR FAIL']",CF,1.0,UP,0.9994,LIGHT METAL,0.9989,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B61F7BJ-1-3.jpg,"['0.9999', '2.4382']","['TFT', 'CF']","['0.4986', '0.4288', '0.0570', '0.0154']","['INT', 'UP', 'NP', 'OP']","['0.7455', '0.2250', '0.0174', '0.0072', '0.0041']","['ESD', 'POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'PI SPOT-WITH PAR']",TFT,0.9999,INT,0.7455,ESD,0.4986,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B4U77LL-1-5.jpg,"['0.9999', '1.6720']","['CF', 'TFT']","['0.9959', '0.0024', '0.0015', '4.4455']","['UP', 'NP', 'OP', 'INT']","['0.9931', '0.0023', '0.0018', '0.0016', '0.0006']","['PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'LIGHT METAL', 'CF DEFECT', 'CF REPAIR FAIL']",CF,0.9999,UP,0.9931,PI SPOT-WITH PAR,0.9959,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5AL63M-1-3.jpg,"['0.9997', '0.0002']","['TFT', 'CF']","['0.9389', '0.0571', '0.0021', '0.0017']","['UP', 'NP', 'INT', 'OP']","['0.9819', '0.0133', '0.0030', '0.0004', '0.0003']","['PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'ESD', 'PV-HOLE-T', 'ITO-RESIDUE-T']",TFT,0.9997,UP,0.9819,PI SPOT-WITH PAR,0.9389,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B5870GF-1-3.jpg,"['0.9503', '0.0496']","['TFT', 'CF']","['0.9719', '0.0240', '0.0036', '0.0003']","['INT', 'NP', 'OP', 'UP']","['0.9348', '0.0403', '0.0093', '0.0050', '0.0034']","['GLASS BROKEN', 'CF DEFECT', 'ESD', 'GLASS CULLET', 'POLYMER']",TFT,0.9503,INT,0.9348,GLASS BROKEN,0.9719,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4T91GP-1-3.jpg,"['0.9999', '9.0130']","['TFT', 'CF']","['0.9999', '9.5032', '5.9254', '3.5896']","['INT', 'OP', 'NP', 'UP']","['0.9999', '2.5633', '7.1561', '1.5167', '6.5266']","['GLASS BROKEN', 'ESD', 'POLYMER', 'GLASS CULLET', 'PV-HOLE-T']",TFT,0.9999,INT,0.9999,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B5DD9JA-1-3.jpg,"['0.9999', '8.3879']","['TFT', 'CF']","['0.6898', '0.3078', '0.0023', '1.8901']","['OP', 'NP', 'INT', 'UP']","['0.5606', '0.4379', '0.0009', '0.0001', '0.0001']","['POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'ESD', 'GLASS CULLET']",TFT,0.9999,OP,0.5606,POLYMER,0.6898,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B57U0NT-1-3.jpg,"['0.9999', '2.9685']","['TFT', 'CF']","['0.7845', '0.1719', '0.0429', '0.0005']","['OP', 'NP', 'UP', 'INT']","['0.9269', '0.0330', '0.0121', '0.0087', '0.0078']","['POLYMER', 'PV-HOLE-T', 'FIBER', 'GLASS CULLET', 'PI SPOT-WITH PAR']",TFT,0.9999,OP,0.9269,POLYMER,0.7845,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B31N8JA-1-3.jpg,"['0.9999', '1.3250']","['CF', 'TFT']","['0.9999', '3.5802', '2.1627', '2.8323']","['NP', 'UP', 'OP', 'INT']","['0.9787', '0.0132', '0.0080', '5.1141', '4.1688']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'GLASS CULLET']",CF,0.9999,NP,0.9787,CF REPAIR FAIL,0.9999,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5DQ4UJ-1-3.jpg,"['1.0', '7.8536']","['CF', 'TFT']","['0.9999', '1.3685', '3.8697', '1.7356']","['OP', 'UP', 'NP', 'INT']","['0.9798', '0.0168', '0.0032', '0.0001', '9.9364']","['GLASS CULLET', 'POLYMER', 'FIBER', 'LIGHT METAL', 'CF REPAIR FAIL']",CF,1.0,OP,0.9798,GLASS CULLET,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B52F1DL-1-3.jpg,"['0.9999', '1.7025']","['CF', 'TFT']","['0.9999', '9.1413', '1.2156', '1.8322']","['UP', 'NP', 'OP', 'INT']","['0.9998', '0.0001', '1.9650', '1.7701', '4.8138']","['PI SPOT-WITH PAR', 'LIGHT METAL', 'CF REPAIR FAIL', 'CF DEFECT', 'PV-HOLE-T']",CF,0.9999,UP,0.9998,PI SPOT-WITH PAR,0.9999,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B54U6JR-1-3.jpg,"['0.9999', '7.0855']","['CF', 'TFT']","['0.9853', '0.0146', '6.1859', '2.1528']","['NP', 'OP', 'UP', 'INT']","['0.3611', '0.3145', '0.1902', '0.1330', '0.0004']","['CF PS DEFORMATION', 'CF DEFECT', 'GLASS CULLET', 'CF REPAIR FAIL', 'POLYMER']",CF,0.9999,NP,0.3611,CF PS DEFORMATION,0.9853,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B5AR9JS-1-3.jpg,"['0.9999', '8.6625']","['TFT', 'CF']","['0.9926', '0.0072', '8.8336', '1.4928']","['NP', 'OP', 'UP', 'INT']","['0.4974', '0.4953', '0.0035', '0.0016', '0.0010']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'POLYMER', 'CF PS DEFORMATION']",TFT,0.9999,NP,0.4974,ITO-RESIDUE-T,0.9926,TFT,NP,ITO-RESIDUE-T
